student	Q#	answer	G1	G2	G3
124e8a6e-c2db-4815-981a-6c5eb3961743	17	franklin delano roosevelt	-1	-1	-1
124e8a6e-c2db-4815-981a-6c5eb3961743	18	mississippi	-1	-1	-1
124e8a6e-c2db-4815-981a-6c5eb3961743	19	texas	-1	-1	-1
124e8a6e-c2db-4815-981a-6c5eb3961743	20	based off of the 13 original colonies.	1	1	1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	1	bill of rights	1	1	1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	2	speech	1	1	1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	3	frame our government	0	0	0
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	4	republic	0	0	0
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	5	judicial	1	1	1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	6	legislative branch	1	1	1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	7	more citizens	1	1	1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	8	speaker of the house	1	1	1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	9	declare war	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	10	education	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	11	vote \n7 run for office	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	12	18	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	13	religious freedom	1	1	1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	14	excessive taxation	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	15	1775	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	16	civil war	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	17	f. roosevelt	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	18	columbia   mississippi	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	19	california	-1	-1	-1
84f1ce6b-b77c-45d9-88e5-85575b7ac53a	20	13 original colonies	1	1	1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	1	bill of rights	1	1	1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	2	freedom of speech	1	1	1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	3	declare freedom from britain	1	1	1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	4	its a world economy	0	0	0
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	5	executive	1	1	1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	6	congress	1	1	1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	7	based on population	1	1	1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	8	secretary of state	0	0	0
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	9	taxation	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	10	drinking age	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	11	volunteering, voting	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	12	18	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	13	clean slate	1	0	0
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	14	heavy taxation without representation	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	15	1781	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	16	civil war	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	17	fdr	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	18	susquehanna	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	19	texas	-1	-1	-1
3f6e3e00-cf7b-410b-95c4-1f3b19eab223	20	for the original colonies	1	1	1
41fed884-1fb3-4ef3-8230-e2967439d91e	1	bill of rights	1	1	1
41fed884-1fb3-4ef3-8230-e2967439d91e	2	freedom of speech	1	1	1
41fed884-1fb3-4ef3-8230-e2967439d91e	3	declare our independence from england	1	1	1
41fed884-1fb3-4ef3-8230-e2967439d91e	4	free trade	0	1	0
41fed884-1fb3-4ef3-8230-e2967439d91e	5	judicial	1	1	1
41fed884-1fb3-4ef3-8230-e2967439d91e	6	federal court	0	0	0
41fed884-1fb3-4ef3-8230-e2967439d91e	7	population	1	1	1
41fed884-1fb3-4ef3-8230-e2967439d91e	8	secretary of state	0	0	0
41fed884-1fb3-4ef3-8230-e2967439d91e	9	ability to make war	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	10	regulate speed limits	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	11	vote, write our congress	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	12	18	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	13	freedom of religion	1	1	1
41fed884-1fb3-4ef3-8230-e2967439d91e	14	taxes	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	15	1859	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	16	civil war	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	17	roosevelt	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	18	mississippi	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	19	texas	-1	-1	-1
41fed884-1fb3-4ef3-8230-e2967439d91e	20	original 13 colonies	1	1	1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	1	the bill of rights.	1	1	1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	2	freedom of religion.	1	1	1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	3	made all people free from european authority.	0	0	0
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	4	mixed market system.	1	1	1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	5	judicial.	1	1	1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	6	judicial branch.	0	0	0
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	7	because they have a higher population.	1	1	1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	8	secretary of state.	0	0	0
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	9	to give taxes to people.	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	10	secession.	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	11	voting or running for office.	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	12	18	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	13	to be free.	1	1	1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	14	to be free.	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	15	1787	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	16	civil war.	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	17	fdr.	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	18	mississippi river.	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	19	arizona.	-1	-1	-1
e4e442e9-97c4-47d0-a4d0-6713d97e33ba	20	to represent the 13 original colonies.	1	1	1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	1	the bill of rights	1	1	1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	2	freedom of speech	1	1	1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	3	independence from british	1	0	0
5d5dd9ea-abb6-460d-a211-96cc54bddc36	4	free market	1	1	1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	5	legislative	1	1	1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	6	congress	1	1	1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	7	some states have a bigger population, which need more representatives	1	1	1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	8	secretary of state	0	0	0
5d5dd9ea-abb6-460d-a211-96cc54bddc36	9	conduct foreign policies	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	10	licensing laws	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	11	voting and protesting.	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	12	18	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	13	freedom from religious and social oppression	1	1	1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	14	they wanted independance	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	15	1787	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	16	the civil war	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	17	hoover	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	18	the mississippi river and missouri river	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	19	arizona	-1	-1	-1
5d5dd9ea-abb6-460d-a211-96cc54bddc36	20	because of the original 13 colonies	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	1	bill of rights	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	2	freedom of speech	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	3	international decree of separation of the 13 colonies	0	0	0
81f768e4-8a1b-429d-aa45-55ad2c062bc3	4	capitalism	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	5	judicial	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	6	congress	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	7	population dependent	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	8	speaker of the house	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	9	amend the constitution	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	10	local legislation affecting trade	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	11	vote and sign petitions	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	12	18	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	13	escape religious persecution	1	1	1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	14	no say in taxations	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	15	1776	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	16	war of 1812	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	17	eisenhower	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	18	mississippi and missouri	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	19	texas	-1	-1	-1
81f768e4-8a1b-429d-aa45-55ad2c062bc3	20	13 original colonies	1	1	1
45d91304-4946-454e-880f-da0734297ec5	1	bill of rights	1	1	1
45d91304-4946-454e-880f-da0734297ec5	2	speech	1	1	1
45d91304-4946-454e-880f-da0734297ec5	3	free the us from british rule	1	1	0
45d91304-4946-454e-880f-da0734297ec5	4	free market	1	1	1
45d91304-4946-454e-880f-da0734297ec5	5	judicial	1	1	1
45d91304-4946-454e-880f-da0734297ec5	6	legislature	0	1	1
45d91304-4946-454e-880f-da0734297ec5	7	population	1	1	1
45d91304-4946-454e-880f-da0734297ec5	8	speaker of the house	1	1	1
45d91304-4946-454e-880f-da0734297ec5	9	declaring war	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	10	borders	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	11	voting and running for office	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	12	18	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	13	religious persecution	1	1	1
45d91304-4946-454e-880f-da0734297ec5	14	for freedom	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	15	1787	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	16	war of 1812	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	17	fdr	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	18	mississippi	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	19	texas	-1	-1	-1
45d91304-4946-454e-880f-da0734297ec5	20	for the 13 colonies	1	1	1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	1	bill of rights	1	1	1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	2	freedom of speech	1	1	1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	3	declared that we were free from the british.	1	1	1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	4	capitalism	1	1	1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	5	judicial	1	1	1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	6	congress	1	1	1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	7	because they have more counties.	0	0	0
3a844b60-7e43-4c4f-a0c1-c68379df25eb	8	secretary of state	0	0	0
3a844b60-7e43-4c4f-a0c1-c68379df25eb	9	to declare a national emergency.	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	10	to decide whether or not gay couples can marry.	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	11	by voting, and by protesting.	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	12	they aren't forced to register.	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	13	to escape religious persecution.	1	1	1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	14	because they wanted independence from british rule.	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	15	1776	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	16	civil war	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	17	franklin delano roosevelt	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	18	mississippi river	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	19	texas	-1	-1	-1
3a844b60-7e43-4c4f-a0c1-c68379df25eb	20	to represent the original 13 colonies.	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	1	bill of rights	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	2	freedom of speech.	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	3	declared united states independent from england.	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	4	capitalism.  supply and demand.	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	5	judicial, executive and	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	6	the congress.	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	7	representatives are based on the population of a given state and region.	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	8	speaker of the house.	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	9	taxation.	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	10	vehicle registration.	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	11	voting and getting involved in community and politics.	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	12	18	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	13	in search of prosperity.	1	1	1
0db41893-5d78-405c-9f14-c4c56b740b97	14	for independence.	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	15	1776	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	16	the war of 1812.	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	17	roosevelt.	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	18	missouri	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	19	arizona	-1	-1	-1
0db41893-5d78-405c-9f14-c4c56b740b97	20	to represent each of the 13 original colonies.	1	1	1
72ff0329-1306-4b22-838f-daabf9fe1a74	1	can't remember	0	0	0
72ff0329-1306-4b22-838f-daabf9fe1a74	2	free speech	1	1	1
72ff0329-1306-4b22-838f-daabf9fe1a74	3	declared independence from great britain	1	1	1
72ff0329-1306-4b22-838f-daabf9fe1a74	4	social capitalism i guess	0	0	0
72ff0329-1306-4b22-838f-daabf9fe1a74	5	executive	1	1	1
72ff0329-1306-4b22-838f-daabf9fe1a74	6	department of justice	0	0	0
72ff0329-1306-4b22-838f-daabf9fe1a74	7	greater population, or more districts	1	1	1
72ff0329-1306-4b22-838f-daabf9fe1a74	8	speaker of the house	1	1	1
72ff0329-1306-4b22-838f-daabf9fe1a74	9	not sure	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	10	not sure	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	11	voting and making their opinion heard	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	12	18	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	13	they were religious dicks who everyone hated so they wanted to go be self righteous on their own	1	0	0
72ff0329-1306-4b22-838f-daabf9fe1a74	14	they didn't want to pay any taxes whether fair or not	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	15	1786	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	16	civil war	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	17	roosevelt	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	18	mississippi	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	19	texas	-1	-1	-1
72ff0329-1306-4b22-838f-daabf9fe1a74	20	can't remember	0	0	0
ff4496f0-5183-473d-9063-63accd93237e	1	bill of rights	1	1	1
ff4496f0-5183-473d-9063-63accd93237e	2	one rights	0	0	0
ff4496f0-5183-473d-9063-63accd93237e	3	declared our freedom	1	1	1
ff4496f0-5183-473d-9063-63accd93237e	4	capitalistics	1	0	1
ff4496f0-5183-473d-9063-63accd93237e	5	legistive,executive,president	1	1	1
ff4496f0-5183-473d-9063-63accd93237e	6	senate,house represevtives	1	1	1
ff4496f0-5183-473d-9063-63accd93237e	7	population	1	1	1
ff4496f0-5183-473d-9063-63accd93237e	8	acting president	0	0	0
ff4496f0-5183-473d-9063-63accd93237e	9	constitution	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	10	federal government	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	11	elections	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	12	18	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	13	to settled down	0	0	0
ff4496f0-5183-473d-9063-63accd93237e	14	boston teaparty	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	15	1787	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	16	civil war	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	17	roosevelt	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	18	mississippi	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	19	texas	-1	-1	-1
ff4496f0-5183-473d-9063-63accd93237e	20	13 original colonies	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	1	the bill of rights	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	2	freedom of speech	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	3	it declared independence from england	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	4	capitalism (in theory, now mostly socialist)	1	1	0
7e29e1f4-3719-4c76-9a59-52758fdf51b2	5	legislative	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	6	congress	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	7	states with higher populations have more representatives.	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	8	speaker of the house	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	9	regulate interstate commerce	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	10	jurisdiction of laws not given to the federal government	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	11	voting and speaking to representatives	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	12	18	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	13	freedom of religion	1	1	1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	14	to emancipate the colonies from british rule and taxation	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	15	1781	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	16	war of 1812	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	17	franklin d. roosevelt	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	18	mississippi	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	19	texas	-1	-1	-1
7e29e1f4-3719-4c76-9a59-52758fdf51b2	20	representing the 13 original colonies	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	1	bill of rights	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	2	freedom of speech	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	3	it told the english/england that we were declaring ourselves independent of them.	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	4	capitalism	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	5	judicial	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	6	congress	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	7	because it is done by population and some states have less of a population than others.	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	8	the president of the senate or the speaker of the house.	0	0	0
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	9	to declare war	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	10	make income taxes?	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	11	voting and protesting	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	12	18	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	13	to get away from religious intolerence	1	1	1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	14	because they wanted to be their own country	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	15	1776	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	16	civil war	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	17	f.d. roosevelt	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	18	mississippi	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	19	texas	-1	-1	-1
3fa63ca5-c44c-48d7-85b5-8d7fe4c739e5	20	because of the original 13 colonies.	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	1	the bill of rights	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	2	freedom of speech	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	3	severed ties with great britain and declared america to be an independent country.	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	4	capitalism	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	5	judicial	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	6	congress	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	7	the number of representatives is based on a state's population.	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	8	president of the senate	0	0	0
24c67fa6-08c8-47ae-859b-1ccdb45c8680	9	power to raise an army	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	10	power to levy state taxes	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	11	voting and holding office	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	12	18	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	13	freedom from religious persecution	1	1	1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	14	colonist felt they were being unfairly taxed	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	15	1780	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	16	war of 1812	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	17	franklin roosevelt	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	18	mississippi	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	19	texas	-1	-1	-1
24c67fa6-08c8-47ae-859b-1ccdb45c8680	20	one stripe for each of the original 13 colonies	1	1	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	1	bill of rights.	1	1	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	2	the right to freedom of speech and expression.	1	1	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	3	declared the united states independent of england.	1	1	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	4	capitalism.	1	1	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	5	supreme court.	0	0	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	6	supreme court	0	0	0
b0b10fdb-f0f7-486d-943e-def52a7205ef	7	number of representatives is reflective of the population of the state.	1	1	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	8	speaker of the house.	1	1	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	9	decision to enter war.	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	10	decision to allow same sex marriage.	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	11	1.) running for office.\n2.) voting in elections.	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	12	18	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	13	to escape religious persecution.	1	1	1
b0b10fdb-f0f7-486d-943e-def52a7205ef	14	to claim independence.	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	15	1776	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	16	civil war	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	17	f.d. roosevelt	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	18	mississippi	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	19	texas	-1	-1	-1
b0b10fdb-f0f7-486d-943e-def52a7205ef	20	to symbolize the 13 original colonies.	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	1	bill of rights	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	2	freedom of speech	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	3	declared our independence from britain; ie established our intent to become our own country	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	4	capitalism	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	5	executive	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	6	congress	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	7	population size (bigger = more reps)	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	8	speaker of the house	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	9	taxes	-1	-1	-1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	10	pass certain laws	-1	-1	-1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	11	voting and encouraging others to vote their side	-1	-1	-1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	12	18	-1	-1	-1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	13	opportunity... there was an aura of the potential to build a brand new, great, life	1	1	1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	14	they wanted representation in british parliament... "no taxation without representation"	-1	-1	-1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	15	not sure... 1800s i believe	-1	-1	-1
f03a44d1-1c24-41a5-aa3d-74d5bfaee13f	16	civil war	-1	-1	-1
